O_ID,D_ID,OD_Number,origin,destination,trips
10000255,10000013,3,10000255,10000013,3.0
10000255,10000015,25,10000255,10000015,25.0
10000255,10000020,2,10000255,10000020,2.0
10000255,10000025,3,10000255,10000025,3.0
10000255,10000026,2,10000255,10000026,2.0
10000255,10000027,3,10000255,10000027,3.0
10000255,10000028,1,10000255,10000028,1.0
10000255,10000035,1,10000255,10000035,1.0
10000255,10000038,1,10000255,10000038,1.0
10000255,10000046,4,10000255,10000046,4.0
10000255,10000050,1,10000255,10000050,1.0
10000255,10000057,1,10000255,10000057,1.0
10000255,10000070,2,10000255,10000070,2.0
10000255,10000073,20,10000255,10000073,20.0
10000255,10000074,32,10000255,10000074,32.0
10000255,10000076,1,10000255,10000076,1.0
10000255,10000078,1,10000255,10000078,1.0
10000255,10000080,1,10000255,10000080,1.0
10000255,10000081,2,10000255,10000081,2.0
10000255,10000083,1,10000255,10000083,1.0
10000255,10000084,5,10000255,10000084,5.0
10000255,10000085,19,10000255,10000085,19.0
10000255,10000086,41,10000255,10000086,41.0
10000255,10000087,30,10000255,10000087,30.0
10000255,10000089,1,10000255,10000089,1.0
10000255,10000092,2,10000255,10000092,2.0
10000255,10000093,3,10000255,10000093,3.0
10000255,10000094,1,10000255,10000094,1.0
10000255,10000097,9,10000255,10000097,9.0
10000255,10000098,1,10000255,10000098,1.0
10000255,10000100,2,10000255,10000100,2.0
10000255,10000101,5,10000255,10000101,5.0
10000255,10000109,1,10000255,10000109,1.0
10000255,10000110,3,10000255,10000110,3.0
10000255,10000111,1,10000255,10000111,1.0
10000255,10000113,1,10000255,10000113,1.0
10000255,10000115,11,10000255,10000115,11.0
10000255,10000116,2,10000255,10000116,2.0
10000255,10000117,18,10000255,10000117,18.0
10000255,10000118,1,10000255,10000118,1.0
10000255,10000119,5,10000255,10000119,5.0
10000255,10000122,4,10000255,10000122,4.0
10000255,10000124,5,10000255,10000124,5.0
10000255,10000125,9,10000255,10000125,9.0
10000255,10000128,2,10000255,10000128,2.0
10000255,10000131,1,10000255,10000131,1.0
10000255,10000134,1,10000255,10000134,1.0
10000255,10000135,2,10000255,10000135,2.0
10000255,10000140,1,10000255,10000140,1.0
10000255,10000142,1,10000255,10000142,1.0
10000255,10000151,8,10000255,10000151,8.0
10000255,10000152,1,10000255,10000152,1.0
10000255,10000155,6,10000255,10000155,6.0
10000255,10000156,1,10000255,10000156,1.0
10000255,10000160,6,10000255,10000160,6.0
10000255,10000161,1,10000255,10000161,1.0
10000255,10000162,1,10000255,10000162,1.0
10000255,10000163,26,10000255,10000163,26.0
10000255,10000164,3,10000255,10000164,3.0
10000255,10000165,6,10000255,10000165,6.0
10000255,10000166,74,10000255,10000166,74.0
10000255,10000174,1,10000255,10000174,1.0
10000255,10000177,1,10000255,10000177,1.0
10000255,10000191,4,10000255,10000191,4.0
10000255,10000200,1,10000255,10000200,1.0
10000255,10000209,4,10000255,10000209,4.0
10000255,10000214,1,10000255,10000214,1.0
10000255,10000217,4,10000255,10000217,4.0
10000255,10000226,1,10000255,10000226,1.0
10000255,10000234,1,10000255,10000234,1.0
10000255,10000236,1,10000255,10000236,1.0
10000255,10000238,1,10000255,10000238,1.0
10000255,10000249,4,10000255,10000249,4.0
10000255,10000250,2,10000255,10000250,2.0
10000255,10000253,4,10000255,10000253,4.0
10000255,10000255,24,10000255,10000255,24.0
10000255,10000256,1,10000255,10000256,1.0
10000255,10000266,21,10000255,10000266,21.0
10000255,10000267,41,10000255,10000267,41.0
10000255,10000268,9,10000255,10000268,9.0
10000255,10000269,17,10000255,10000269,17.0
10000255,10000270,2,10000255,10000270,2.0
10000255,10000273,1,10000255,10000273,1.0
10000255,10000281,22,10000255,10000281,22.0
10000255,10000282,3,10000255,10000282,3.0
10000255,10000283,10,10000255,10000283,10.0
10000255,10000284,16,10000255,10000284,16.0
10000255,10000286,6,10000255,10000286,6.0
10000255,10000287,4,10000255,10000287,4.0
10000255,10000288,3,10000255,10000288,3.0
10000255,10000290,1,10000255,10000290,1.0
10000255,10000291,7,10000255,10000291,7.0
10000255,10000295,1,10000255,10000295,1.0
10000255,10000300,3,10000255,10000300,3.0
10000255,10000301,4,10000255,10000301,4.0
10000255,10000302,3,10000255,10000302,3.0
10000255,10000303,1,10000255,10000303,1.0
10000255,10000305,2,10000255,10000305,2.0
10000255,10000306,2,10000255,10000306,2.0
10000255,10000307,1,10000255,10000307,1.0
10000255,10000311,1,10000255,10000311,1.0
10000255,10000313,3,10000255,10000313,3.0
10000255,10000314,1,10000255,10000314,1.0
10000255,10000317,2,10000255,10000317,2.0
10000255,10000318,1,10000255,10000318,1.0
10000255,10000321,2,10000255,10000321,2.0
10000255,10000322,1,10000255,10000322,1.0
10000256,10000001,3,10000256,10000001,3.0
10000256,10000002,1,10000256,10000002,1.0
10000256,10000004,2,10000256,10000004,2.0
10000256,10000006,2,10000256,10000006,2.0
10000256,10000008,2,10000256,10000008,2.0
10000256,10000009,19,10000256,10000009,19.0
10000256,10000010,21,10000256,10000010,21.0
10000256,10000011,1,10000256,10000011,1.0
10000256,10000014,7,10000256,10000014,7.0
10000256,10000015,31,10000256,10000015,31.0
10000256,10000016,1,10000256,10000016,1.0
10000256,10000017,1,10000256,10000017,1.0
10000256,10000018,3,10000256,10000018,3.0
10000256,10000019,1,10000256,10000019,1.0
10000256,10000020,5,10000256,10000020,5.0
10000256,10000021,1,10000256,10000021,1.0
10000256,10000025,9,10000256,10000025,9.0
10000256,10000026,5,10000256,10000026,5.0
10000256,10000028,2,10000256,10000028,2.0
10000256,10000037,2,10000256,10000037,2.0
10000256,10000039,1,10000256,10000039,1.0
10000256,10000046,1,10000256,10000046,1.0
10000256,10000047,1,10000256,10000047,1.0
10000256,10000050,3,10000256,10000050,3.0
10000256,10000052,1,10000256,10000052,1.0
10000256,10000054,2,10000256,10000054,2.0
10000256,10000056,1,10000256,10000056,1.0
10000256,10000057,1,10000256,10000057,1.0
10000256,10000061,1,10000256,10000061,1.0
10000256,10000062,2,10000256,10000062,2.0
10000256,10000063,1,10000256,10000063,1.0
10000256,10000068,1,10000256,10000068,1.0
10000256,10000070,4,10000256,10000070,4.0
10000256,10000071,2,10000256,10000071,2.0
10000256,10000072,1,10000256,10000072,1.0
10000256,10000073,27,10000256,10000073,27.0
10000256,10000074,102,10000256,10000074,102.0
10000256,10000076,10,10000256,10000076,10.0
10000256,10000077,2,10000256,10000077,2.0
10000256,10000078,2,10000256,10000078,2.0
10000256,10000079,5,10000256,10000079,5.0
10000256,10000081,5,10000256,10000081,5.0
10000256,10000082,12,10000256,10000082,12.0
10000256,10000083,19,10000256,10000083,19.0
10000256,10000084,6,10000256,10000084,6.0
10000256,10000085,4,10000256,10000085,4.0
10000256,10000086,49,10000256,10000086,49.0
10000256,10000087,33,10000256,10000087,33.0
10000256,10000091,7,10000256,10000091,7.0
10000256,10000093,11,10000256,10000093,11.0
10000256,10000094,2,10000256,10000094,2.0
10000256,10000097,6,10000256,10000097,6.0
10000256,10000100,11,10000256,10000100,11.0
10000256,10000101,1,10000256,10000101,1.0
10000256,10000107,2,10000256,10000107,2.0
10000256,10000109,4,10000256,10000109,4.0
10000256,10000110,1,10000256,10000110,1.0
10000256,10000111,2,10000256,10000111,2.0
10000256,10000112,1,10000256,10000112,1.0
10000256,10000114,3,10000256,10000114,3.0
10000256,10000115,3,10000256,10000115,3.0
10000256,10000116,8,10000256,10000116,8.0
10000256,10000117,30,10000256,10000117,30.0
10000256,10000118,1,10000256,10000118,1.0
10000256,10000119,9,10000256,10000119,9.0
10000256,10000120,1,10000256,10000120,1.0
10000256,10000122,1,10000256,10000122,1.0
10000256,10000124,8,10000256,10000124,8.0
10000256,10000125,21,10000256,10000125,21.0
10000256,10000129,3,10000256,10000129,3.0
10000256,10000130,1,10000256,10000130,1.0
10000256,10000136,1,10000256,10000136,1.0
10000256,10000138,2,10000256,10000138,2.0
10000256,10000139,3,10000256,10000139,3.0
10000256,10000145,1,10000256,10000145,1.0
10000256,10000150,1,10000256,10000150,1.0
10000256,10000151,4,10000256,10000151,4.0
10000256,10000152,1,10000256,10000152,1.0
10000256,10000153,1,10000256,10000153,1.0
10000256,10000155,2,10000256,10000155,2.0
10000256,10000160,2,10000256,10000160,2.0
10000256,10000161,3,10000256,10000161,3.0
10000256,10000162,5,10000256,10000162,5.0
10000256,10000163,14,10000256,10000163,14.0
10000256,10000164,7,10000256,10000164,7.0
10000256,10000165,6,10000256,10000165,6.0
10000256,10000166,121,10000256,10000166,121.0
10000256,10000168,3,10000256,10000168,3.0
10000256,10000172,2,10000256,10000172,2.0
10000256,10000176,2,10000256,10000176,2.0
10000256,10000182,3,10000256,10000182,3.0
10000256,10000183,2,10000256,10000183,2.0
10000256,10000185,1,10000256,10000185,1.0
10000256,10000186,7,10000256,10000186,7.0
10000256,10000189,1,10000256,10000189,1.0
10000256,10000209,3,10000256,10000209,3.0
10000256,10000211,2,10000256,10000211,2.0
10000256,10000212,1,10000256,10000212,1.0
10000256,10000213,3,10000256,10000213,3.0
10000256,10000217,1,10000256,10000217,1.0
10000256,10000219,4,10000256,10000219,4.0
10000256,10000221,1,10000256,10000221,1.0
10000256,10000222,1,10000256,10000222,1.0
10000256,10000227,1,10000256,10000227,1.0
10000256,10000232,3,10000256,10000232,3.0
10000256,10000236,2,10000256,10000236,2.0
10000256,10000238,2,10000256,10000238,2.0
10000256,10000241,1,10000256,10000241,1.0
10000256,10000243,2,10000256,10000243,2.0
10000256,10000244,3,10000256,10000244,3.0
10000256,10000249,1,10000256,10000249,1.0
10000256,10000250,2,10000256,10000250,2.0
10000256,10000252,1,10000256,10000252,1.0
10000256,10000253,19,10000256,10000253,19.0
10000256,10000254,1,10000256,10000254,1.0
10000256,10000255,5,10000256,10000255,5.0
10000256,10000256,39,10000256,10000256,39.0
10000256,10000257,4,10000256,10000257,4.0
10000256,10000264,2,10000256,10000264,2.0
10000256,10000266,25,10000256,10000266,25.0
10000256,10000267,28,10000256,10000267,28.0
10000256,10000268,6,10000256,10000268,6.0
10000256,10000269,11,10000256,10000269,11.0
10000256,10000270,6,10000256,10000270,6.0
10000256,10000277,1,10000256,10000277,1.0
10000256,10000280,2,10000256,10000280,2.0
10000256,10000281,66,10000256,10000281,66.0
10000256,10000282,1,10000256,10000282,1.0
10000256,10000283,1,10000256,10000283,1.0
10000256,10000284,15,10000256,10000284,15.0
10000256,10000285,2,10000256,10000285,2.0
10000256,10000286,9,10000256,10000286,9.0
10000256,10000287,2,10000256,10000287,2.0
10000256,10000288,7,10000256,10000288,7.0
10000256,10000289,4,10000256,10000289,4.0
10000256,10000290,3,10000256,10000290,3.0
10000256,10000291,5,10000256,10000291,5.0
10000256,10000292,1,10000256,10000292,1.0
10000256,10000293,1,10000256,10000293,1.0
10000256,10000294,1,10000256,10000294,1.0
10000256,10000295,1,10000256,10000295,1.0
10000256,10000296,2,10000256,10000296,2.0
10000256,10000298,2,10000256,10000298,2.0
10000256,10000299,6,10000256,10000299,6.0
10000256,10000301,25,10000256,10000301,25.0
10000256,10000302,10,10000256,10000302,10.0
10000256,10000305,1,10000256,10000305,1.0
10000256,10000311,1,10000256,10000311,1.0
10000256,10000313,8,10000256,10000313,8.0
10000256,10000314,2,10000256,10000314,2.0
10000256,10000318,2,10000256,10000318,2.0
10000256,10000321,3,10000256,10000321,3.0
10000256,10000322,1,10000256,10000322,1.0
10000256,10000323,1,10000256,10000323,1.0
10000256,10000324,1,10000256,10000324,1.0
10000256,10000325,2,10000256,10000325,2.0
10000257,10000000,1,10000257,10000000,1.0
10000257,10000004,5,10000257,10000004,5.0
10000257,10000005,1,10000257,10000005,1.0
10000257,10000008,2,10000257,10000008,2.0
10000257,10000009,11,10000257,10000009,11.0
10000257,10000010,10,10000257,10000010,10.0
10000257,10000011,1,10000257,10000011,1.0
10000257,10000013,5,10000257,10000013,5.0
10000257,10000014,6,10000257,10000014,6.0
10000257,10000015,30,10000257,10000015,30.0
10000257,10000016,1,10000257,10000016,1.0
10000257,10000017,2,10000257,10000017,2.0
10000257,10000019,1,10000257,10000019,1.0
10000257,10000020,4,10000257,10000020,4.0
10000257,10000021,7,10000257,10000021,7.0
10000257,10000025,11,10000257,10000025,11.0
10000257,10000027,1,10000257,10000027,1.0
10000257,10000037,1,10000257,10000037,1.0
10000257,10000040,1,10000257,10000040,1.0
10000257,10000046,1,10000257,10000046,1.0
10000257,10000050,1,10000257,10000050,1.0
10000257,10000051,1,10000257,10000051,1.0
10000257,10000068,1,10000257,10000068,1.0
10000257,10000070,9,10000257,10000070,9.0
10000257,10000073,30,10000257,10000073,30.0
10000257,10000074,34,10000257,10000074,34.0
10000257,10000075,2,10000257,10000075,2.0
10000257,10000076,5,10000257,10000076,5.0
10000257,10000077,2,10000257,10000077,2.0
10000257,10000078,4,10000257,10000078,4.0
10000257,10000079,1,10000257,10000079,1.0
10000257,10000082,2,10000257,10000082,2.0
10000257,10000084,12,10000257,10000084,12.0
10000257,10000085,13,10000257,10000085,13.0
10000257,10000086,38,10000257,10000086,38.0
10000257,10000087,36,10000257,10000087,36.0
10000257,10000088,5,10000257,10000088,5.0
10000257,10000089,5,10000257,10000089,5.0
10000257,10000091,2,10000257,10000091,2.0
10000257,10000092,5,10000257,10000092,5.0
10000257,10000093,5,10000257,10000093,5.0
10000257,10000094,3,10000257,10000094,3.0
10000257,10000095,1,10000257,10000095,1.0
10000257,10000100,1,10000257,10000100,1.0
10000257,10000101,3,10000257,10000101,3.0
10000257,10000103,1,10000257,10000103,1.0
10000257,10000107,1,10000257,10000107,1.0
10000257,10000111,6,10000257,10000111,6.0
10000257,10000112,1,10000257,10000112,1.0
10000257,10000113,1,10000257,10000113,1.0
10000257,10000115,10,10000257,10000115,10.0
10000257,10000117,30,10000257,10000117,30.0
10000257,10000118,2,10000257,10000118,2.0
10000257,10000119,2,10000257,10000119,2.0
10000257,10000120,1,10000257,10000120,1.0
10000257,10000121,8,10000257,10000121,8.0
10000257,10000122,3,10000257,10000122,3.0
10000257,10000124,11,10000257,10000124,11.0
10000257,10000125,9,10000257,10000125,9.0
10000257,10000129,3,10000257,10000129,3.0
10000257,10000130,2,10000257,10000130,2.0
10000257,10000135,1,10000257,10000135,1.0
10000257,10000136,2,10000257,10000136,2.0
10000257,10000140,1,10000257,10000140,1.0
10000257,10000142,1,10000257,10000142,1.0
10000257,10000144,1,10000257,10000144,1.0
10000257,10000145,2,10000257,10000145,2.0
10000257,10000147,1,10000257,10000147,1.0
10000257,10000148,1,10000257,10000148,1.0
10000257,10000149,1,10000257,10000149,1.0
10000257,10000150,2,10000257,10000150,2.0
10000257,10000151,2,10000257,10000151,2.0
10000257,10000155,3,10000257,10000155,3.0
10000257,10000156,1,10000257,10000156,1.0
10000257,10000157,1,10000257,10000157,1.0
10000257,10000159,1,10000257,10000159,1.0
10000257,10000160,1,10000257,10000160,1.0
10000257,10000161,2,10000257,10000161,2.0
10000257,10000162,1,10000257,10000162,1.0
10000257,10000163,14,10000257,10000163,14.0
10000257,10000164,7,10000257,10000164,7.0
10000257,10000165,4,10000257,10000165,4.0
10000257,10000166,137,10000257,10000166,137.0
10000257,10000169,1,10000257,10000169,1.0
10000257,10000174,1,10000257,10000174,1.0
10000257,10000179,1,10000257,10000179,1.0
10000257,10000181,1,10000257,10000181,1.0
10000257,10000182,3,10000257,10000182,3.0
10000257,10000186,2,10000257,10000186,2.0
10000257,10000188,1,10000257,10000188,1.0
10000257,10000194,1,10000257,10000194,1.0
10000257,10000209,3,10000257,10000209,3.0
10000257,10000214,6,10000257,10000214,6.0
10000257,10000216,1,10000257,10000216,1.0
10000257,10000217,7,10000257,10000217,7.0
10000257,10000236,1,10000257,10000236,1.0
10000257,10000238,2,10000257,10000238,2.0
10000257,10000239,1,10000257,10000239,1.0
10000257,10000245,1,10000257,10000245,1.0
10000257,10000249,7,10000257,10000249,7.0
10000257,10000252,1,10000257,10000252,1.0
10000257,10000253,1,10000257,10000253,1.0
10000257,10000254,7,10000257,10000254,7.0
10000257,10000255,11,10000257,10000255,11.0
10000257,10000256,5,10000257,10000256,5.0
10000257,10000257,25,10000257,10000257,25.0
10000257,10000264,1,10000257,10000264,1.0
10000257,10000266,40,10000257,10000266,40.0
10000257,10000267,51,10000257,10000267,51.0
10000257,10000268,16,10000257,10000268,16.0
10000257,10000269,25,10000257,10000269,25.0
10000257,10000270,7,10000257,10000270,7.0
10000257,10000271,2,10000257,10000271,2.0
10000257,10000273,3,10000257,10000273,3.0
10000257,10000281,51,10000257,10000281,51.0
10000257,10000283,23,10000257,10000283,23.0
10000257,10000284,19,10000257,10000284,19.0
10000257,10000285,1,10000257,10000285,1.0
10000257,10000286,5,10000257,10000286,5.0
10000257,10000287,1,10000257,10000287,1.0
10000257,10000288,5,10000257,10000288,5.0
10000257,10000289,3,10000257,10000289,3.0
10000257,10000290,6,10000257,10000290,6.0
10000257,10000291,12,10000257,10000291,12.0
10000257,10000292,2,10000257,10000292,2.0
10000257,10000293,2,10000257,10000293,2.0
10000257,10000299,3,10000257,10000299,3.0
10000257,10000301,11,10000257,10000301,11.0
10000257,10000302,3,10000257,10000302,3.0
10000257,10000303,1,10000257,10000303,1.0
10000257,10000305,1,10000257,10000305,1.0
10000257,10000306,2,10000257,10000306,2.0
10000257,10000313,2,10000257,10000313,2.0
10000257,10000314,2,10000257,10000314,2.0
10000257,10000315,1,10000257,10000315,1.0
10000257,10000317,1,10000257,10000317,1.0
10000257,10000318,5,10000257,10000318,5.0
10000257,10000321,1,10000257,10000321,1.0
10000257,10000325,6,10000257,10000325,6.0
10000258,10000002,1,10000258,10000002,1.0
10000258,10000005,1,10000258,10000005,1.0
10000258,10000008,3,10000258,10000008,3.0
10000258,10000009,16,10000258,10000009,16.0
10000258,10000010,1,10000258,10000010,1.0
10000258,10000012,2,10000258,10000012,2.0
10000258,10000013,1,10000258,10000013,1.0
10000258,10000015,3,10000258,10000015,3.0
10000258,10000016,2,10000258,10000016,2.0
10000258,10000018,3,10000258,10000018,3.0
10000258,10000019,1,10000258,10000019,1.0
10000258,10000020,1,10000258,10000020,1.0
10000258,10000021,5,10000258,10000021,5.0
10000258,10000024,1,10000258,10000024,1.0
10000258,10000025,13,10000258,10000025,13.0
10000258,10000028,1,10000258,10000028,1.0
10000258,10000032,2,10000258,10000032,2.0
10000258,10000033,1,10000258,10000033,1.0
10000258,10000034,4,10000258,10000034,4.0
10000258,10000037,5,10000258,10000037,5.0
10000258,10000039,1,10000258,10000039,1.0
10000258,10000048,1,10000258,10000048,1.0
10000258,10000049,1,10000258,10000049,1.0
10000258,10000052,2,10000258,10000052,2.0
10000258,10000055,2,10000258,10000055,2.0
10000258,10000057,1,10000258,10000057,1.0
10000258,10000059,2,10000258,10000059,2.0
10000258,10000065,1,10000258,10000065,1.0
10000258,10000066,1,10000258,10000066,1.0
10000258,10000070,4,10000258,10000070,4.0
10000258,10000073,4,10000258,10000073,4.0
10000258,10000074,18,10000258,10000074,18.0
10000258,10000075,1,10000258,10000075,1.0
10000258,10000076,2,10000258,10000076,2.0
10000258,10000078,1,10000258,10000078,1.0
10000258,10000079,2,10000258,10000079,2.0
10000258,10000080,1,10000258,10000080,1.0
10000258,10000084,1,10000258,10000084,1.0
10000258,10000085,2,10000258,10000085,2.0
10000258,10000086,6,10000258,10000086,6.0
10000258,10000087,11,10000258,10000087,11.0
10000258,10000093,1,10000258,10000093,1.0
10000258,10000095,1,10000258,10000095,1.0
10000258,10000096,1,10000258,10000096,1.0
10000258,10000097,1,10000258,10000097,1.0
10000258,10000098,1,10000258,10000098,1.0
10000258,10000101,4,10000258,10000101,4.0
10000258,10000107,1,10000258,10000107,1.0
10000258,10000108,2,10000258,10000108,2.0
10000258,10000111,1,10000258,10000111,1.0
10000258,10000113,2,10000258,10000113,2.0
10000258,10000115,1,10000258,10000115,1.0
10000258,10000116,1,10000258,10000116,1.0
10000258,10000117,7,10000258,10000117,7.0
10000258,10000121,4,10000258,10000121,4.0
10000258,10000122,1,10000258,10000122,1.0
10000258,10000124,1,10000258,10000124,1.0
10000258,10000125,10,10000258,10000125,10.0
10000258,10000129,2,10000258,10000129,2.0
10000258,10000134,3,10000258,10000134,3.0
10000258,10000136,2,10000258,10000136,2.0
10000258,10000139,1,10000258,10000139,1.0
10000258,10000140,1,10000258,10000140,1.0
10000258,10000141,1,10000258,10000141,1.0
10000258,10000142,1,10000258,10000142,1.0
10000258,10000151,1,10000258,10000151,1.0
10000258,10000153,1,10000258,10000153,1.0
10000258,10000155,5,10000258,10000155,5.0
10000258,10000158,3,10000258,10000158,3.0
10000258,10000160,1,10000258,10000160,1.0
10000258,10000161,2,10000258,10000161,2.0
10000258,10000162,1,10000258,10000162,1.0
10000258,10000163,3,10000258,10000163,3.0
10000258,10000164,3,10000258,10000164,3.0
10000258,10000165,13,10000258,10000165,13.0
10000258,10000166,44,10000258,10000166,44.0
10000258,10000168,7,10000258,10000168,7.0
10000258,10000170,3,10000258,10000170,3.0
10000258,10000171,4,10000258,10000171,4.0
10000258,10000172,4,10000258,10000172,4.0
10000258,10000174,1,10000258,10000174,1.0
10000258,10000175,1,10000258,10000175,1.0
10000258,10000177,1,10000258,10000177,1.0
10000258,10000180,2,10000258,10000180,2.0
10000258,10000181,2,10000258,10000181,2.0
10000258,10000182,1,10000258,10000182,1.0
10000258,10000183,1,10000258,10000183,1.0
10000258,10000185,3,10000258,10000185,3.0
10000258,10000186,5,10000258,10000186,5.0
10000258,10000189,3,10000258,10000189,3.0
10000258,10000190,2,10000258,10000190,2.0
10000258,10000194,1,10000258,10000194,1.0
10000258,10000205,1,10000258,10000205,1.0
10000258,10000209,3,10000258,10000209,3.0
10000258,10000214,1,10000258,10000214,1.0
10000258,10000216,1,10000258,10000216,1.0
10000258,10000217,6,10000258,10000217,6.0
10000258,10000222,1,10000258,10000222,1.0
10000258,10000231,2,10000258,10000231,2.0
10000258,10000235,1,10000258,10000235,1.0
10000258,10000238,2,10000258,10000238,2.0
10000258,10000245,1,10000258,10000245,1.0
10000258,10000246,1,10000258,10000246,1.0
10000258,10000251,1,10000258,10000251,1.0
10000258,10000253,2,10000258,10000253,2.0
10000258,10000254,1,10000258,10000254,1.0
10000258,10000256,4,10000258,10000256,4.0
10000258,10000258,1,10000258,10000258,1.0
10000258,10000262,1,10000258,10000262,1.0
10000258,10000263,4,10000258,10000263,4.0
10000258,10000266,6,10000258,10000266,6.0
10000258,10000267,21,10000258,10000267,21.0
10000258,10000268,3,10000258,10000268,3.0
10000258,10000269,2,10000258,10000269,2.0
10000258,10000270,5,10000258,10000270,5.0
10000258,10000272,2,10000258,10000272,2.0
10000258,10000276,2,10000258,10000276,2.0
10000258,10000278,5,10000258,10000278,5.0
10000258,10000279,5,10000258,10000279,5.0
10000258,10000280,1,10000258,10000280,1.0
10000258,10000281,25,10000258,10000281,25.0
10000258,10000284,9,10000258,10000284,9.0
10000258,10000285,1,10000258,10000285,1.0
10000258,10000287,1,10000258,10000287,1.0
10000258,10000289,3,10000258,10000289,3.0
10000258,10000290,1,10000258,10000290,1.0
10000258,10000291,6,10000258,10000291,6.0
10000258,10000292,1,10000258,10000292,1.0
10000258,10000293,1,10000258,10000293,1.0
10000258,10000298,2,10000258,10000298,2.0
10000258,10000299,3,10000258,10000299,3.0
10000258,10000301,2,10000258,10000301,2.0
10000258,10000306,2,10000258,10000306,2.0
10000258,10000309,1,10000258,10000309,1.0
10000258,10000313,2,10000258,10000313,2.0
10000258,10000317,2,10000258,10000317,2.0
10000258,10000322,1,10000258,10000322,1.0
10000258,10000323,1,10000258,10000323,1.0
10000259,10000004,2,10000259,10000004,2.0
10000259,10000005,1,10000259,10000005,1.0
10000259,10000006,6,10000259,10000006,6.0
10000259,10000008,8,10000259,10000008,8.0
10000259,10000009,15,10000259,10000009,15.0
10000259,10000010,10,10000259,10000010,10.0
10000259,10000011,1,10000259,10000011,1.0
10000259,10000012,1,10000259,10000012,1.0
10000259,10000014,1,10000259,10000014,1.0
10000259,10000015,3,10000259,10000015,3.0
10000259,10000016,1,10000259,10000016,1.0
10000259,10000019,1,10000259,10000019,1.0
10000259,10000020,1,10000259,10000020,1.0
10000259,10000021,4,10000259,10000021,4.0
10000259,10000025,13,10000259,10000025,13.0
10000259,10000026,3,10000259,10000026,3.0
10000259,10000028,7,10000259,10000028,7.0
10000259,10000034,1,10000259,10000034,1.0
10000259,10000037,4,10000259,10000037,4.0
10000259,10000040,1,10000259,10000040,1.0
10000259,10000041,1,10000259,10000041,1.0
10000259,10000047,2,10000259,10000047,2.0
10000259,10000048,1,10000259,10000048,1.0
10000259,10000052,5,10000259,10000052,5.0
10000259,10000055,2,10000259,10000055,2.0
10000259,10000062,2,10000259,10000062,2.0
10000259,10000070,5,10000259,10000070,5.0
10000259,10000073,2,10000259,10000073,2.0
10000259,10000074,25,10000259,10000074,25.0
10000259,10000078,2,10000259,10000078,2.0
10000259,10000083,1,10000259,10000083,1.0
10000259,10000085,2,10000259,10000085,2.0
10000259,10000086,7,10000259,10000086,7.0
10000259,10000087,10,10000259,10000087,10.0
10000259,10000093,1,10000259,10000093,1.0
10000259,10000094,1,10000259,10000094,1.0
10000259,10000098,1,10000259,10000098,1.0
10000259,10000100,1,10000259,10000100,1.0
10000259,10000101,2,10000259,10000101,2.0
10000259,10000107,7,10000259,10000107,7.0
10000259,10000110,1,10000259,10000110,1.0
10000259,10000111,1,10000259,10000111,1.0
10000259,10000112,1,10000259,10000112,1.0
10000259,10000113,6,10000259,10000113,6.0
10000259,10000114,6,10000259,10000114,6.0
10000259,10000115,2,10000259,10000115,2.0
10000259,10000116,1,10000259,10000116,1.0
10000259,10000117,7,10000259,10000117,7.0
10000259,10000118,1,10000259,10000118,1.0
10000259,10000124,2,10000259,10000124,2.0
10000259,10000125,2,10000259,10000125,2.0
10000259,10000128,1,10000259,10000128,1.0
10000259,10000138,3,10000259,10000138,3.0
10000259,10000139,1,10000259,10000139,1.0
10000259,10000141,3,10000259,10000141,3.0
10000259,10000142,1,10000259,10000142,1.0
10000259,10000144,2,10000259,10000144,2.0
10000259,10000149,1,10000259,10000149,1.0
10000259,10000150,1,10000259,10000150,1.0
10000259,10000151,2,10000259,10000151,2.0
10000259,10000152,1,10000259,10000152,1.0
10000259,10000154,1,10000259,10000154,1.0
10000259,10000155,2,10000259,10000155,2.0
10000259,10000156,2,10000259,10000156,2.0
10000259,10000158,4,10000259,10000158,4.0
10000259,10000161,1,10000259,10000161,1.0
10000259,10000163,1,10000259,10000163,1.0
10000259,10000165,7,10000259,10000165,7.0
10000259,10000166,44,10000259,10000166,44.0
10000259,10000168,4,10000259,10000168,4.0
10000259,10000170,1,10000259,10000170,1.0
10000259,10000177,1,10000259,10000177,1.0
10000259,10000178,1,10000259,10000178,1.0
10000259,10000181,3,10000259,10000181,3.0
10000259,10000182,1,10000259,10000182,1.0
10000259,10000186,3,10000259,10000186,3.0
10000259,10000194,2,10000259,10000194,2.0
10000259,10000196,1,10000259,10000196,1.0
10000259,10000208,2,10000259,10000208,2.0
10000259,10000209,2,10000259,10000209,2.0
10000259,10000211,4,10000259,10000211,4.0
10000259,10000212,4,10000259,10000212,4.0
10000259,10000213,1,10000259,10000213,1.0
10000259,10000216,1,10000259,10000216,1.0
10000259,10000217,3,10000259,10000217,3.0
10000259,10000220,2,10000259,10000220,2.0
10000259,10000232,1,10000259,10000232,1.0
10000259,10000236,2,10000259,10000236,2.0
10000259,10000238,2,10000259,10000238,2.0
10000259,10000243,2,10000259,10000243,2.0
10000259,10000249,1,10000259,10000249,1.0
10000259,10000256,2,10000259,10000256,2.0
10000259,10000257,1,10000259,10000257,1.0
10000259,10000259,4,10000259,10000259,4.0
10000259,10000263,2,10000259,10000263,2.0
